HTX xây dựng và dịch vụ Thái Long	Lào Cai	08 Tổ 5A Phố Hàm Rồng Thị Trấn Sa Pa - Huyện Sa Pa - Lào Cai	Xây dựng công trình kỹ thuật dân dụng	5300250440	17-12-2008
Công Ty TNHH Thương Mại Và Dịch Vụ Châu Sơn	Lào Cai	Số nhà 043, phố Phan Xi Pang - Thị trấn Sa Pa - Huyện Sa Pa - Lào Cai	Dịch vụ lưu trú ngắn ngày	5300250137	28-11-2008
Công Ty TNHH Một Thành Viên Mai Anh	Lào Cai	Khách sạn Đỉnh Cao Sa Pa, tổ 10, đường Thác Bạc - Thị trấn Sa Pa - Huyện Sa Pa - Lào Cai	Điều hành tua du lịch	5300249621	07-11-2008
Công Ty TNHH Một Thành Viên Du Lịch Đăng Khoa	Lào Cai	Số nhà 075, phố Xuân Viên - Thị trấn Sa Pa - Huyện Sa Pa - Lào Cai	Dịch vụ lưu trú ngắn ngày	5300249639	07-11-2008
Công Ty Cổ Phần Sông Đà 7.02 Chi Nhánh Số 2	Lào Cai	Thôn Hoàng Liên - Xã Bản Hồ - Huyện Sa Pa - Lào Cai	Xây dựng nhà các loại	5400232452-002	09-10-2008
Chi nhánh cong ty CP Tam Đỉnh tại Sa Pa Lào Cai	Lào Cai	Tổ 11 Thị trấn Sa Pa - Huyện Sa Pa - Lào Cai	Sản xuất chế biến thực phẩm	0101508897-001	09-10-2008
Công Ty TNHH Thương Mại Và Du Lịch Lâm Sơn.	Lào Cai	Số nhà 026, đường Đồng Lợi - Thị trấn Sa Pa - Huyện Sa Pa - Lào Cai	Dịch vụ lưu trú ngắn ngày	5300246116	12-09-2008
Hợp tác xã nông nghiệp Hoa Đào Sa Pa	Lào Cai	Tổ 13 Thị Trấn Sa Pa - Huyện Sa Pa - Lào Cai	Trồng rau, đậu các loại và trồng hoa, cây cảnh	5300244711	10-07-2008
Công ty CP du lịch và thương mại Đông á	Lào Cai	SN 012 Đường Thủ Dầu 1 Thị trấn Sa Pa - Huyện Sa Pa - Lào Cai	Xây dựng công trình kỹ thuật dân dụng	5300244366	25-06-2008
Công ty TNHH một thành viên SATO	Lào Cai	SN 075, đường Thạch Sơn, Thị Trấn SaPa - Huyện Sa Pa - Lào Cai	Dịch vụ lưu trú ngắn ngày	5300244260	11-06-2008
Công ty CP đầu tư và xây dựng du lịch sinh thái Thanh Xuân	Lào Cai	Tổ 1, Thị Trấn Sapa - Huyện Sa Pa - Lào Cai	Dịch vụ lưu trú ngắn ngày	5300244101	06-06-2008
HTX sản xuất trưng cất rượu truyền thống Thanh Kim	Lào Cai	03 Điện Biên - Huyện Sa Pa - Lào Cai	Sản xuất đồ uống	5300243884	26-05-2008
Chi nhánh công ty CP đầu tư Việt Nhật tại Lào Cai	Lào Cai	Khu du lịch sinh thái Việt-Nhật, xã San Sả Hồ - Huyện Sa Pa - Lào Cai	Dịch vụ lưu trú ngắn ngày	0101569995-001	24-05-2008
Doanh nghiệp tư nhân TM & DL Tuyết Phượng	Lào Cai	SN 45, đường Phan Xi Păng, Thị Trấn Sapa - Huyện Sa Pa - Lào Cai	Dịch vụ lưu trú ngắn ngày	5300243644	22-05-2008
Công  Ty  Cổ  Phần  Du   Lịch  Dầu  Khí  Sa  Pa.	Lào Cai	Số nhà 008, phố Cầu Mây - Thị trấn Sa Pa - Huyện Sa Pa - Lào Cai	Điều hành tua du lịch	5300243531	17-05-2008
Công ty TNHH Hồng Châu	Lào Cai	SN 319, đường Điện Biên, tổ 2, Thị Trấn SaPa - Huyện Sa Pa - Lào Cai	Sản xuất sản phẩm từ gỗ, tre, nứa (trừ giường, tủ, bàn, ghế); sản xuất sản phẩm từ rơm, rạ và vật liệu tết bện	5300243517	16-05-2008
Công Ty TNHH Một Thành Viên Đường Mòn Việt Nam	Lào Cai	Số nhà 013 tổ 6 phố Xuân Viên - Thị trấn Sa Pa - Huyện Sa Pa - Lào Cai	Vận tải hành khách đường bộ khác	5300242231	17-04-2008
Công Ty TNHH Dịch Vụ Và Thương Mại Tổng Hợp Định Trâm	Lào Cai	Đường cống Huyện, tổ 3 - Thị trấn Sa Pa - Huyện Sa Pa - Lào Cai	Bán buôn đồ uống	5300242129	10-04-2008
VP Đh DA thuỷ điện Séo Chong Hô tại Lào Cai,VN của Cục CT LTĐ số 3- Trung Quốc	Lào Cai	Tổ 10, đường Điện Biên Phủ, Thị Trấn Sapa - Huyện Sa Pa - Lào Cai	Xây dựng công trình kỹ thuật dân dụng	5300241982	07-04-2008
HTX nông nghiệp kỹ thuật cao và xây dựng nhỏ Hà Vi	Lào Cai	Tổ 11 Thị Trấn Sa Pa - Huyện Sa Pa - Lào Cai	Khai thác quặng sắt	5300241728	01-04-2008
Công ty TNHH du lịch tôi yêu Sa Pa	Lào Cai	SN 09, Mường Hoa, Thị Trấn  SaPa - Huyện Sa Pa - Lào Cai	Dịch vụ lưu trú ngắn ngày	5300241453	13-03-2008
Trung Tâm tư vấn Sông Đà Hoàng Liên	Lào Cai	Số 02 Đường Điện Biên Phủ - Thị trấn Sa Pa - Huyện Sa Pa - Lào Cai	Chuẩn bị mặt bằng	5300226455-002	06-03-2008
Công Ty TNHH MTV  XD Tổng Hợp & Vận Tải Thành Đạt	Lào Cai	Nhà ông Nguyễn Văn Trung, tổ 6, Điện Bên Phủ, - Thị trấn Sa Pa - Huyện Sa Pa - Lào Cai	Xây dựng nhà các loại	5300241189	05-03-2008
Công Ty Cổ Phần Du Lịch Hoàng Gia	Lào Cai	Nhà riêng bà Cúc, Tổ 7, phố Cầu Mây - Thị trấn Sa Pa - Huyện Sa Pa - Lào Cai	Xây dựng nhà các loại	5300239888	07-01-2008
Công Ty Cổ Phần  Xây Lắp Sông Đà Hoàng Liên	Lào Cai	Bản Dền - Xã Bản Hồ - Huyện Sa Pa - Lào Cai	Xây dựng nhà các loại	5300239528	07-12-2007
Công ty TNHH dịch vụ du lịch Nhật Anh	Lào Cai	SN 031, phố Cầu Mây, Thị Trấn Sapa - Huyện Sa Pa - Lào Cai	Dịch vụ lưu trú ngắn ngày	5300239398	30-11-2007
Công ty TNHH một thành viên thương mại và du lịch cuộc sống Sapa	Lào Cai	SN 28, Phố Cầu Mây, Thị trấn Sapa - Huyện Sa Pa - Lào Cai	Dịch vụ lưu trú ngắn ngày	5300239084	15-11-2007
Công Ty TNHH  Một Thành Viên Con Đường Tây Bắc	Lào Cai	01, phố Hoàng Liên - Thị trấn Sa Pa - Huyện Sa Pa - Lào Cai	Vận tải hành khách đường bộ khác	5300239045	13-11-2007
HTX bảo tồn các nghề thủ công truyền thống Cát Cát	Lào Cai	Đội 1, Thôn Cát Cát, Xã San Sả Hồ - Huyện Sa Pa - Lào Cai	Sản xuất sợi	5300239052	13-11-2007
Trung tâm thông tin và xúc tiến du lịch Tỉnh Lào Cai	Lào Cai	SN 02, Fansipan - Huyện Sa Pa - Lào Cai	Dịch vụ lưu trú ngắn ngày	5300238852	05-11-2007
Công ty CP Thương mại và Du lịch Phú Cường	Lào Cai	Số 04, Mường Hoa, Thị Trấn Sapa - Huyện Sa Pa - Lào Cai	Dịch vụ lưu trú ngắn ngày	5300238796	23-10-2007
Công ty CP Minh Ngọc	Lào Cai	SN 075, Phố Hàm Rồng - Thị trấn Sa Pa - Huyện Sa Pa - Lào Cai	Dịch vụ lưu trú ngắn ngày	5300238789	23-10-2007
Công Ty TNHH Hùng Minh	Lào Cai	Số nhà 314, đường Điện Biên Phủ, tổ 3B - Thị trấn Sa Pa - Huyện Sa Pa - Lào Cai	Vận tải hành khách đường bộ khác	5300238549	10-10-2007
Công ty TNHH Phú Thịnh	Lào Cai	Số 02C Cầu Mây, Thị Trấn Sapa - Huyện Sa Pa - Lào Cai	Hoạt động dịch vụ phục vụ cá nhân khác còn lại chưa được phân vào đâu	5300238355	28-09-2007
Công ty TNHH Du lịch đường mòn SaPa	Lào Cai	SN 30, Phố Cầu Mây, Thị Trấn  Sapa - Huyện Sa Pa - Lào Cai	Dịch vụ lưu trú ngắn ngày	5300238186	20-09-2007
Công Ty TNHH Một Thành Viên Mường Hoa	Lào Cai	Nhà riêng ông Sần Văn Pan, Thôn Tả Van Giáy, - Xã Tả Van - Huyện Sa Pa - Lào Cai	Trồng rau, đậu các loại và trồng hoa, cây cảnh	5300238179	20-09-2007
Trung tâm Giáo dục môi trường và dịch vụ môi trường Hoàng Liên	Lào Cai	Tổ 08 Thị Trấn Sa Pa - Huyện Sa Pa - Lào Cai	Hoạt động dịch vụ tài chính khác chưa được phân vào đâu (trừ bảo hiểm và bảo hiểm xã hội)	5300209668-001	10-09-2007
Công Ty Cổ Phần  Pusamcapsa Pa	Lào Cai	Đồi quan 6, tổ 10 - Thị trấn Sa Pa - Huyện Sa Pa - Lào Cai	Dịch vụ lưu trú ngắn ngày	5300237633	14-08-2007
Công Ty TNHH Một Thành Viên Thủy Điện Sa Pa	Lào Cai	Thôn La Ve - Xã Bản Hồ - Huyện Sa Pa - Lào Cai	Sản xuất, truyền tải và phân phối điện	5300237538	06-08-2007
Nhà khách Sao Khuê	Lào Cai	SN 09 Đường Thạch Sơn TT Sa Pa - Huyện Sa Pa - Lào Cai	Dịch vụ lưu trú ngắn ngày	5300138174-012	31-07-2007
Công Ty TNHH Du Lịch Khám Phá Việt	Lào Cai	031 phố Xuân Viên - Thị trấn Sa Pa - Huyện Sa Pa - Lào Cai	Dịch vụ lưu trú ngắn ngày	5300236968	25-06-2007
Công ty TNHH SELETAR Việt Hưng	Lào Cai	Thôn Chu Lìn, xã Trung Chải - Huyện Sa Pa - Lào Cai	Sản xuất đồ uống không cồn	5300236982	25-06-2007
Công ty cổ phần Cát Lợi Lai	Lào Cai	Tổ 7 Phố Cầu Mây Thị trấn Sa Pa - Huyện Sa Pa - Lào Cai	Bán buôn (trừ ô tô, mô tô, xe máy và xe có động cơ khác)	5300234921	14-03-2007
Phòng văn hoá và thông tin Sa Pa	Lào Cai	SN 093, Phố Xuân Viên,TT.Sapa - Huyện Sa Pa - Lào Cai	Hoạt động dịch vụ tài chính khác (trừ bảo hiểm và bảo hiểm xã hội)	5300234512	31-01-2007
Công Ty TNHH  Thảo Dược Maphaco	Lào Cai	Chuyển đến: Tổ 9B, đường Điện Biên Phủ - Thị trấn Sa Pa - Huyện Sa Pa - Lào Cai	Trồng cây gia vị, cây dược liệu	5300233798	27-12-2006
Công  Ty  Cổ Phần  Du Lịch Cao Su Hàm Rồng.	Lào Cai	Phố Hàm Rồng - Thị trấn Sa Pa - Huyện Sa Pa - Lào Cai	Điều hành tua du lịch	5300233477	11-12-2006
Công ty TNHH Đức Vũ	Lào Cai	Đường Điện Biên Phủ - TT Sa Pa - Huyện Sa Pa - Lào Cai	Xây dựng công trình kỹ thuật dân dụng	5300233420	05-12-2006
Công ty TNHH thương mại - du lịch Vĩnh Phúc	Lào Cai	Tổ 4 TT Sa Pa - Huyện Sa Pa - Lào Cai	Bán lẻ khác trong các cửa hàng kinh doanh tổng hợp	5300233212	21-11-2006
Công Ty TNHH Tin Học Banner	Lào Cai	088 đường Thạch Sơn - Thị trấn Sa Pa - Huyện Sa Pa - Lào Cai	Bán lẻ máy vi tính, thiết bị ngoại vi, phần mềm và thiết bị viễn thông trong các cửa hàng chuyên doanh	5300233036	09-11-2006
Công ty TNHH đầu tư điện lực Việt - Trung	Lào Cai	Tổ 6, Đường Điện Biên Phủ - Thị trấn Sa Pa - Huyện Sa Pa - Lào Cai	Xây dựng công trình kỹ thuật dân dụng	5300233011	08-11-2006
Công Ty Cổ Phần Kinh Doanh Các Sản Phẩm Bản Địa Sa Pa	Lào Cai	Thôn Tà Chải - Xã Tả Phìn - Huyện Sa Pa - Lào Cai	Bán buôn nông, lâm sản nguyên liệu (trừ gỗ, tre, nứa) và động vật sống	5300233004	07-11-2006
Doanh Nghiệp Tư Nhân Xuân Trường	Lào Cai	Tổ 4, đường Ngũ Chỉ Sơn - Thị trấn Sa Pa - Huyện Sa Pa - Lào Cai	Bán lẻ khác trong các cửa hàng kinh doanh tổng hợp	5300232949	01-11-2006
Công ty TNHH Mai Đức Oanh	Lào Cai	Tổ 2 TT Sa Pa - Huyện Sa Pa - Lào Cai	Vận tải đường bộ khác	5300232635	11-10-2006
Công ty khách sạn VICTORIA	Lào Cai	Phố Xuân Viên TT Sa Pa - Huyện Sa Pa - Lào Cai	Dịch vụ lưu trú ngắn ngày	5300232561	04-10-2006
HTX thổ cẩm phố núi huyện Sa Pa - dệt thêu thổ cẩm sản xuất các sản phẩm may mặc	Lào Cai	013 Phố Cầu Mây TT Sa Pa - Huyện Sa Pa - Lào Cai	Sản xuất sợi, vải dệt thoi và hoàn thiện sản phẩm dệt	5300232226	13-09-2006
Công ty hữu hạn xí nghiệp Nông Liên Đài Loan	Lào Cai	Tổ 12 Thị trấn Sa Pa - Huyện Sa Pa - Lào Cai	Trồng rau, đậu các loại và trồng hoa, cây cảnh	5300232191	08-09-2006
CN CT Khoáng Sản - Vinacomin, T.Tâm Điều Trị Bệnh Nghề Và Phục Hồi Chức Năng Ng	Lào Cai	Tổ 10 - Thị trấn Sa Pa - Huyện Sa Pa - Lào Cai	Dịch vụ lưu trú ngắn ngày	0100103087-006	21-08-2006
UBND xã Bản Khoang	Lào Cai	Xã Bản Khoang - Huyện Sa Pa - Lào Cai	Hoạt động dịch vụ tài chính khác (trừ bảo hiểm và bảo hiểm xã hội)	5300229985	03-08-2006
Phòng y tế Sa Pa	Lào Cai	Đường Điện Biên Phủ TT Sa Pa - Huyện Sa Pa - Lào Cai	Hoạt động dịch vụ tài chính khác (trừ bảo hiểm và bảo hiểm xã hội)	5300229689	01-08-2006
Phòng Tài nguyên và môi trường	Lào Cai	Phố Xuân Viên TT Sa Pa - Huyện Sa Pa - Lào Cai	Hoạt động dịch vụ tài chính khác (trừ bảo hiểm và bảo hiểm xã hội)	5300229671	01-08-2006
Phòng hạ tầng kinh tế Sa Pa	Lào Cai	Phố Xuân Viên TT Sa Pa - Huyện Sa Pa - Lào Cai	Hoạt động dịch vụ tài chính khác (trừ bảo hiểm và bảo hiểm xã hội)	5300229664	01-08-2006
Công ty liên doanh TOPAS ECOLODGE	Lào Cai	24 Mường Hoa - Huyện Sa Pa - Lào Cai	Dịch vụ lưu trú ngắn ngày	5300227466	19-05-2006
Công Ty Cổ Phần du lịch và thương mại Bên Sông	Lào Cai	SN: 07, phố Phan Xi Phăng, thị trấn Sa Pa - Huyện Sa Pa - Lào Cai	Dịch vụ lưu trú ngắn ngày	5300227392	12-05-2006
Chi nhánh công ty TNHH Linh Dương - Sa Pa	Lào Cai	Xã San Sả Hồ - Huyện Sa Pa - Lào Cai	Chế biến và bảo quản rau quả	5300204250-002	20-04-2006
Công ty TNHH Giang Nam	Lào Cai	Nhà nghỉ lâm nghiệp TT Sa Pa - Huyện Sa Pa - Lào Cai	Dịch vụ lưu trú ngắn ngày	5300226656	05-04-2006
Công Ty TNHH Một Thành Viên Du Lịch Và Dịch Vụ Công Đoàn Sa Pa	Lào Cai	Phố Hàm Rồng - Thị trấn Sa Pa - Huyện Sa Pa - Lào Cai	Dịch vụ lưu trú ngắn ngày	5300226624	27-03-2006
Công Ty Cổ Phần Thủy Điện Sông Đà - Hoàng Liên	Lào Cai	Số nhà 02, đường Điện Biên Phủ - Thị trấn Sa Pa - Huyện Sa Pa - Lào Cai	Hoạt động kiến trúc và tư vấn kỹ thuật có liên quan	5300226455	17-03-2006
Chi nhánh Sông Đà 904	Lào Cai	Xã bản hồ - Huyện Sa Pa - Lào Cai	Xây dựng công trình kỹ thuật dân dụng	0100845515-014	27-02-2006
Công Ty Cổ Phần Sa Pa Ngày Nay	Lào Cai	SN: 007, đường Mường Hoa - Huyện Sa Pa - Lào Cai	Dịch vụ lưu trú ngắn ngày	5300226254	22-02-2006
Nhà nghỉ Sa Pa	Lào Cai	Thị trấn sa Pa - Huyện Sa Pa - Lào Cai	Dịch vụ lưu trú ngắn ngày	5300226222	21-02-2006
Công Ty TNHH Thương Mại Dịch Vụ Cát Lợi Lai	Lào Cai	Cầu km31 - Xã Sa Pả - Huyện Sa Pa - Lào Cai	Bán buôn nông, lâm sản nguyên liệu (trừ gỗ, tre, nứa) và động vật sống	0304173614	20-01-2006
Công Ty TNHH Du Lịch Đường Mòn Miền Núi	Lào Cai	SN: 08, đường Hoàng Diệu, thị trấn Sa Pa - Huyện Sa Pa - Lào Cai	Vận tải đường bộ khác	5300225243	27-10-2005
Lê Ngọc Tuyển	Lào Cai	Tổ 06, phố Xuân Viên - Thị trấn Sa Pa - Huyện Sa Pa - Lào Cai	Nhà hàng và các dịch vụ ăn uống phục vụ lưu động	5300225204	24-10-2005
Công Ty TNHH  Du Lịch Thương Mại Thiên Nhiên	Lào Cai	024, phố Cầu Mây - Thị trấn Sa Pa - Huyện Sa Pa - Lào Cai	Dịch vụ lưu trú ngắn ngày	5300223775	07-09-2005
Công ty TNHH mtv  du lịch và bảo tồn	Lào Cai	Phố Cầu Mây TT Sa Pa - Huyện Sa Pa - Lào Cai	Dịch vụ lưu trú ngắn ngày	5300223253	08-08-2005
Công Ty TNHH Việt Hưng	Lào Cai	Thôn Chu Lin II - Xã Trung Chải - Huyện Sa Pa - Lào Cai	Xây dựng công trình công ích	5300223221	03-08-2005
Hợp Tác Xã Nông Nghiệp Và Xây Dựng Nhỏ Thiện Thành	Lào Cai	SN: 041, tổ 5, phố Hàm Rồng - Huyện Sa Pa - Lào Cai	Nhân và chăm sóc cây giống nông nghiệp	5300221619	12-07-2005
Công Ty TNHH Thảo Dược Sa Pa	Lào Cai	Nhà riêng bà: Đỗ Thị Thu Hà, tổ dân phố số 14,thị trấn Sa Pa - Huyện Sa Pa - Lào Cai	Sản xuất sản phẩm hoá chất khác	5300221129	05-07-2005
Công ty TNHH Việt Hoài	Lào Cai	Tổ 8 TT Sa Pa - Huyện Sa Pa - Lào Cai	Dịch vụ lưu trú ngắn ngày	5300220904	24-06-2005
Công Ty TNHH Một Thành Viên Thương Mại Và Du Lịch Holiday	Lào Cai	Số nhà 16, đường Mường Hoa - Thị trấn Sa Pa - Huyện Sa Pa - Lào Cai	Nhà khách, nhà nghỉ kinh doanh dịch vụ lưu trú ngắn ngày	5300219994	05-05-2005
Công Ty TNHH Dịch Vụ TM Hương Linh	Lào Cai	SN: 021, phố xuân viên, thị trấn Sa Pa - Huyện Sa Pa - Lào Cai	Hoạt động dịch vụ phục vụ cá nhân khác còn lại chưa được phân vào đâu	5300219948	27-04-2005
Công ty TNHH thương mại du lịch Sơn Thuỷ	Lào Cai	Sn 08 Đường Điện Biên TT Sa Pa - Huyện Sa Pa - Lào Cai	Dịch vụ lưu trú ngắn ngày	5300219680	19-04-2005
Chi cục thuế huyện Sa Pa	Lào Cai	TT Sa Pa - Thị trấn Sa Pa - Huyện Sa Pa - Lào Cai	Hoạt động dịch vụ tài chính khác (trừ bảo hiểm và bảo hiểm xã hội)	5300138174-006	30-03-2005
HTX Nông Nghiệp và xây dựng nhỏ Hoa Hồng	Lào Cai	Tổ 11A - Thị trấn Sa Pa - Huyện Sa Pa - Lào Cai	Nhân và chăm sóc cây giống nông nghiệp	5300218207	25-03-2005
Công ty TNHH thương mại  du lịch Hoài Thu	Lào Cai	SN 09 Phố Xuân viên  TT Sa Pa - Huyện Sa Pa - Lào Cai	Vận tải đường bộ khác	5300217940	21-03-2005
Công Ty TNHH Cường Hương	Lào Cai	Nhà ông Trần Việt Cường, tổ 7, phố Cầu Mây - Thị trấn Sa Pa - Huyện Sa Pa - Lào Cai	Đại lý du lịch	5300217926	10-03-2005
Doanh nghiệp Dương Thụ	Lào Cai	Tổ 3 TT Sa Pa - Huyện Sa Pa - Lào Cai	Xây dựng công trình kỹ thuật dân dụng	5300217429	30-12-2004
Doanh nghiệp Xây dựng Thế Hùng	Lào Cai	210 - phố Thạch Sơn - tt Sa Pa - Huyện Sa Pa - Lào Cai	Xây dựng công trình kỹ thuật dân dụng	5300217108	30-11-2004
Doanh nghiệp tư nhân Mạnh Tuyên	Lào Cai	SN 045 Phố Cầu Mây TT Sa  Pa - Huyện Sa Pa - Lào Cai	Dịch vụ lưu trú ngắn ngày	5300216922	02-11-2004
Doanh nghiệp tư nhân Thành Phương	Lào Cai	SN 014, Đường Thạch Sơn, TT Sa Pa - Huyện Sa Pa - Lào Cai	Dịch vụ lưu trú ngắn ngày	5300216873	29-10-2004
Công ty TNHH thương mai du lịch Hội An	Lào Cai	Tổ 8 Đường Cát Cát TT Sa Pa - Huyện Sa Pa - Lào Cai	Dịch vụ lưu trú ngắn ngày	5300216746	12-10-2004
Công ty TNHH Phương Thành	Lào Cai	SN 012 Phố Thủ Dầu 1 TT Sa Pa - Huyện Sa Pa - Lào Cai	Dịch vụ lưu trú ngắn ngày	5300216584	22-09-2004
Công ty TNHH MTV Du Lịch SaPa xanh	Lào Cai	037 phố Phan Si Păng - Thị trấn Sa Pa - Huyện Sa Pa - Lào Cai	Vận tải đường bộ khác	5300216270	30-08-2004
Công Ty TNHH Phượng Hoàng	Lào Cai	Nhà ông Phạm Văn Phượng, tổ 7, phố Cầu Mây - Thị trấn Sa Pa - Huyện Sa Pa - Lào Cai	Xây dựng công trình công ích	5300216104	10-08-2004
HTX No nuôi trồng và tiêu thụ SP NLN Khoát Thuỷ	Lào Cai	Thôn Lao Chải - xã Tả Giàng Pìn - Huyện Sa Pa - Lào Cai	Vận tải đường bộ khác	5300216048	10-08-2004
Công ty CP Tam Đỉnh	Lào Cai	Km3, Quốc lộ 4D,tổ 11,TT.Sapa - Huyện Sa Pa - Lào Cai	Trồng cây dược liệu	0101508897	19-07-2004
Doanh nghiệp tư nhân Hoàng  Tùng	Lào Cai	033 Phố Cầu Mây TT Sa Pa - Huyện Sa Pa - Lào Cai	Hoạt động dịch vụ phục vụ cá nhân khác còn lại chưa được phân vào đâu	5300215005	14-07-2004
Công ty TNHH du lịch thám hiểm Sa Pa	Lào Cai	SN 15 Đường Mường Hoa TT Sa Pa - Huyện Sa Pa - Lào Cai	Dịch vụ lưu trú ngắn ngày	5300215301	01-06-2004
Nhà khách UBND  huyện Sa Pa	Lào Cai	Phố Xuân Viên - Huyện Sa Pa - Lào Cai	Quán rượu, bia, quầy bar	5300215277	28-05-2004
Công ty TNHH xây dựng Minh Cần	Lào Cai	SN 054 Đường Fan xi Făng TT Sa Pa - Huyện Sa Pa - Lào Cai	Xây dựng công trình kỹ thuật dân dụng	5300214996	24-05-2004
chi nhánh công ty TNHH công nghệ Việt Mỹ	Lào Cai	Đ. Mường Hoa Phố cầu Mây - Huyện Sa Pa - Lào Cai	Dịch vụ lưu trú ngắn ngày	0301466348-007	27-04-2004
Doanh Nghiệp Tư Nhân Anh Đức	Lào Cai	04 Phố Xuân Viên TT sa Pa - Thị trấn Sa Pa - Huyện Sa Pa - Lào Cai	Xây dựng công trình kỹ thuật dân dụng	5300214160	01-03-2004
Công ty TNHH Topas Ecolodge	Lào Cai	SN 21 Mường Hoa - Thị trấn Sa Pa - Huyện Sa Pa - Lào Cai	Dịch vụ lưu trú ngắn ngày	5300212565	02-10-2003
Nhà nghỉ Ngân Hàng	Lào Cai	Thị trấn Sa Pa - Huyện Sa Pa - Lào Cai	Dịch vụ lưu trú ngắn ngày	5300132486	05-08-2003
Công ty cổ phần đầu tư phát triển Tây Bắc	Lào Cai	SN 49 phố xuân viên TT Sa Pa - Huyện Sa Pa - Lào Cai	Dịch vụ lưu trú ngắn ngày	5300211970	22-07-2003
Doanh Nghiệp Tư Nhân Cao Tuấn	Lào Cai	Nhà riêng ông Tiến, tổ 4 - Thị trấn Sa Pa - Huyện Sa Pa - Lào Cai	Dịch vụ hỗ trợ liên quan đến quảng bá và tổ chức tua du lịch	5300211434	10-06-2003
Công ty TNHH Cát Cát	Lào Cai	Phố Fan xi Făng TT Sa Pa - Huyện Sa Pa - Lào Cai	Dịch vụ lưu trú ngắn ngày	5300211233	15-05-2003
Công ty TNHH CAMEL	Lào Cai	Phố cầu mây TT Sa Pa - Huyện Sa Pa - Lào Cai	Dịch vụ lưu trú ngắn ngày	5300210462	10-04-2003
Vườn quốc Gia Hoàng Liên tỉnh Lào Cai	Lào Cai	TT Sa Pa - Huyện Sa Pa - Lào Cai	Hoạt động trung gian tiền tệ khác	5300209668	24-01-2003
HTX xây dựng chế biến lâm sản Quyết Thắng	Lào Cai	Xóm 2 TT Sa Pa - Huyện Sa Pa - Lào Cai	Sản xuất đồ gỗ xây dựng	5300209347	08-01-2003
Công Ty TNHH Du Lịch Và Thương Mại Hùng Vỹ	Lào Cai	024, phố đồng Lợi - Thị trấn Sa Pa - Huyện Sa Pa - Lào Cai	Cơ sở lưu trú khác	5300207357	10-07-2002
Khách Sạn Biển Mây	Lào Cai	Tổ 10 TT Sa Pa - Thị trấn Sa Pa - Huyện Sa Pa - Lào Cai	Dịch vụ lưu trú ngắn ngày	5300100276-011	26-06-2002
Chi nhánh công ty TNHH 27/7	Lào Cai	016 Thạch Sơn - Hàm Rồng- TT Sa Pa - Huyện Sa Pa - Lào Cai	Dịch vụ lưu trú ngắn ngày	5300100981-001	26-06-2002
Doanh nghiệp La Sa	Lào Cai	phố Hàm Rồng - Huyện Sa Pa - Lào Cai	Dịch vụ lưu trú ngắn ngày	5300206949	18-06-2002
Chi Nhánh Vườn Sa Pa	Lào Cai	Số 018, đường Mường Hoa - Thị trấn Sa Pa - Huyện Sa Pa - Lào Cai	Hoạt động dịch vụ trồng trọt	0101107969-001	23-01-2002
Công Ty TNHH Du Lịch Đức Minh	Lào Cai	Số nhà 10, phố Cầu Mây - Thị trấn Sa Pa - Huyện Sa Pa - Lào Cai	Vận tải hành khách đường bộ khác	5300204726	12-12-2001
Công Ty TNHH Một Thành Viên Traphacosapa	Lào Cai	Tổ 9 - Thị trấn Sa Pa - Huyện Sa Pa - Lào Cai	Trồng cây gia vị, cây dược liệu	5300203747	19-09-2001
Công ty trách nhiệm hữu hạn Việt Hùng	Lào Cai	Phố Cầu Mây - thị trấn SaPa - Huyện Sa Pa - Lào Cai	Dịch vụ lưu trú ngắn ngày	5300203419	14-08-2001
Công Ty TNHH Du Lịch Sapa	Lào Cai	Số nhà 018, đường Mường Hoa - Thị trấn Sa Pa - Huyện Sa Pa - Lào Cai	Vận tải hành khách đường bộ khác	0101107969	06-04-2001
Công Ty TNHH Xây Dựng Sa Pa	Lào Cai	31, phố Cầu Mây - Thị trấn Sa Pa - Huyện Sa Pa - Lào Cai	Xây dựng công trình công ích	5300200016	18-10-2000
Chi nhánh công ty TNHH Dược phẩm Tư linh	Lào Cai	Xóm 4 đường Thác Bạc - Huyện Sa Pa - Lào Cai	Dịch vụ lưu trú ngắn ngày	0100232766-004	18-04-2000
Công Ty TNHH Phú Thịnh	Lào Cai	Số nhà 021, phố Mường Hoa - Thị trấn Sa Pa - Huyện Sa Pa - Lào Cai	Đại lý du lịch	5300145615	18-01-2000
phòng đô thị Sa Pa	Lào Cai	Thị trấn Sa Pa - Huyện Sa Pa - Lào Cai	Hoạt động dịch vụ tài chính khác chưa được phân vào đâu (trừ bảo hiểm và bảo hiểm xã hội)	5300142276	15-04-1999
Trạm thú y Sa Pa	Lào Cai	Thị trấn Sa Pa - Huyện Sa Pa - Lào Cai	Hoạt động dịch vụ tài chính khác chưa được phân vào đâu (trừ bảo hiểm và bảo hiểm xã hội)	5300141360	22-03-1999
Công An Huyện Sa Pa	Lào Cai	Phố Xuân Viên - Huyện Sa Pa - Lào Cai	Hoạt động dịch vụ tài chính khác chưa được phân vào đâu (trừ bảo hiểm và bảo hiểm xã hội)	5300141385	22-03-1999
