Công Ty TNHH Mtv Khánh Giang Tường	Lai Châu	Tổ 23 - Phường Đông Phong - Thành Phố Lai Châu - Lai Châu	Vận tải hành khách đường bộ khác	6200088725	07-06-2016
QUỹ TíN DụNG NHâN DâN LAI CHâU	Lai Châu	Tổ 9 Phường Tân Phong - Phường Tân Phong - Thành Phố Lai Châu - Lai Châu	Hoạt động quỹ tín thác, các quỹ và các tổ chức tài chính khác	6200088651	30-05-2016
Chi Nhánh Công Ty TNHH Huhui Thương Mại Quốc Tế Tại Lai Châu	Lai Châu	Tổ 8 - Phường Đoàn Kết - Thành Phố Lai Châu - Lai Châu	Bán buôn thực phẩm	0101320165-001	30-05-2016
Doanh Nghiệp Tư Nhân Long Khuyên	Lai Châu	229 Trần Hưng Đạo - Phường Đoàn Kết - Thành Phố Lai Châu - Lai Châu	Bán buôn đồ dùng khác cho gia đình	6200088612	27-05-2016
Công Ty TNHH Mtv Đồng Anh	Lai Châu	Bản Cắng Đắng - Xã San Thàng - Thành Phố Lai Châu - Lai Châu	Chăn nuôi lợn	6200088595	23-05-2016
Công Ty Cổ Phần Thủy Điện Mường Tè	Lai Châu	Số 059, Đường Trần Quốc Mạnh - Phường Tân Phong - Thành Phố Lai Châu - Lai Châu	Sản xuất, truyền tải và phân phối điện	6200088482	16-05-2016
Chi Nhánh Công Ty Cổ Phần Đầu Tư Thương Mại Và Du Lịch Thiên Việt Tại Thành Phố Lai Châu - Tỉnh Lai	Lai Châu	Số nhà 494, đường Trần Hưng Đạo, Tổ 6 - Phường Quyết Tiến - Thành Phố Lai Châu - Lai Châu	Đại lý du lịch	0106796247-003	13-05-2016
Công Ty TNHH Một Thành Viên Lộc Đại Lc	Lai Châu	Số nhà 031, đường Trần Quốc Mạnh, Tổ 11 - Phường Tân Phong - Thành Phố Lai Châu - Lai Châu	Bán buôn đồ dùng khác cho gia đình	6200088468	13-05-2016
Công Ty TNHH Tm Quang Thanh	Lai Châu	Số nhà 198, đường Trần Hưng Đạo, Tổ 6 - Phường Đoàn Kết - Thành Phố Lai Châu - Lai Châu	Bán lẻ đồ điện gia dụng, giường, tủ, bàn, ghế và đồ nội thất tương tự, đèn và bộ đèn điện, đồ dùng gia đình khác chưa được phân vào đâu trong các cửa hàng chuyên doanh	6200088436	11-05-2016
Công Ty TNHH Mtv Đầu Tư Xây Dựng & Thương Mại Phương Thảo	Lai Châu	Số nhà ,014, ngõ 556, đường Trần Hưng Đạo, Tổ 6 - Phường Quyết Tiến - Thành Phố Lai Châu - Lai Châu	Xây dựng nhà các loại	6200088404	06-05-2016
Công Ty CP Đầu Tư & Thương Mại Nông Nghiệp Tây Bắc	Lai Châu	SN 020, đường Hoàng Quốc Việt, Tổ 16 - Phường Tân Phong - Thành Phố Lai Châu - Lai Châu	Nuôi trồng thuỷ sản nội địa	6200088394	05-05-2016
Công Ty TNHH Mtv Tư Vấn & Xây Dựng Trung Quân	Lai Châu	Tổ 8 - Phường Tân Phong - Thành Phố Lai Châu - Lai Châu	Hoạt động kiến trúc và tư vấn kỹ thuật có liên quan	6200088355	29-04-2016
Văn Phòng Đại Diện Công Ty Cổ Phần Kiểm Định Và Huấn Luyện An Toàn Khu Vực I	Lai Châu	Tổ 6 - Phường Tân Phong - Thành Phố Lai Châu - Lai Châu	Hoạt động tư vấn quản lý	5200845645-002	26-04-2016
Công Ty TNHH Mtv Thế Anh Lai Châu	Lai Châu	Tổ 7 - Phường Tân Phong - Thành Phố Lai Châu - Lai Châu	Vận tải hành khách đường bộ trong nội thành, ngoại thành (trừ vận tải bằng xe buýt)	6200088316	25-04-2016
HợP TáC Xã SảN XUấT Và CHế BIếN RượU XUấT KHẩU LUYếN VINH	Lai Châu	Số nhà 035, đường thanh niên - Phường Tân Phong - Thành Phố Lai Châu - Lai Châu	Chưng, tinh cất và pha chế các loại rượu mạnh	6200088309	22-04-2016
Công Ty TNHH Một Thành Viên Hoàng Sa Lai Châu	Lai Châu	Bản Trung Tâm - Xã San Thàng - Thành Phố Lai Châu - Lai Châu	Xây dựng công trình công ích	6200088281	21-04-2016
Công Ty TNHH Một Thành Viên Xây Dựng & Thương Mại Lanaco	Lai Châu	Đường PuSamcap, Khu TĐC 450m2 - Phường Quyết Thắng - Thành Phố Lai Châu - Lai Châu	Xây dựng nhà các loại	6200088274	20-04-2016
Công Ty Cổ Phần Xây Dựng Điện Lai Châu	Lai Châu	Số nhà 059, Đường Trần Quốc Mạnh - Phường Tân Phong - Thành Phố Lai Châu - Lai Châu	Sản xuất, truyền tải và phân phối điện	6200088267	20-04-2016
Công Ty TNHH Mtv Thương Mại & Dịch Vụ Thống Nhất	Lai Châu	Số nhà 79, đường 19/8 - Phường Đoàn Kết - Thành Phố Lai Châu - Lai Châu	Xây dựng nhà các loại	6200088179	12-04-2016
Công Ty Cổ Phần Đầu Tư Xây Dựng Và Thương Mại Phúc Lộc Thành	Lai Châu	Số nhà 047, đường Trần Quốc Mạnh, Tổ 9 - Phường Tân Phong - Thành Phố Lai Châu - Lai Châu	Xây dựng nhà các loại	6200088154	11-04-2016
Công Ty Cổ Phần Đầu Tư Xây Dựng Tta Việt Nam	Lai Châu	Số nhà 11, tổ 8 - Phường Tân Phong - Thành Phố Lai Châu - Lai Châu	Sản xuất, truyền tải và phân phối điện	6200088161	11-04-2016
HTX Thủy Linh	Lai Châu	Phường Đoàn kết - Phường Đoàn Kết - Thành Phố Lai Châu - Lai Châu	Trồng trọt, chăn nuôi hỗn hợp	6200088115	08-04-2016
Công Ty TNHH Một Thành Viên Quang Tú Lai Châu	Lai Châu	SN 001, ngõ 151, Tổ 7 - Phường Đoàn Kết - Thành Phố Lai Châu - Lai Châu	Trồng rau, đậu các loại và trồng hoa, cây cảnh	6200088147	08-04-2016
Chi Nhánh Lai Châu - Công Ty Cổ Phần Dịch Vụ Thương Mại Tổng Hợp Vincommerce	Lai Châu	Số 321, đường Trần Hưng Đạo, Tổ 10 - Phường Đoàn Kết - Thành Phố Lai Châu - Lai Châu	Bán lẻ khác trong các cửa hàng kinh doanh tổng hợp	0104918404-050	08-04-2016
Công Ty TNHH Mtv Tư Vấn Đầu Tư Xd Và Tm Hải Châu	Lai Châu	Số nhà 015, Tổ 12 - Phường Tân Phong - Thành Phố Lai Châu - Lai Châu	Hoạt động kiến trúc và tư vấn kỹ thuật có liên quan	6200088098	05-04-2016
Chi Nhánh Công Ty Cổ Phần Thuỷ Điện Suối Lĩnh Tại Lai Châu	Lai Châu	Tổ 3 - Phường Quyết Tiến - Thành Phố Lai Châu - Lai Châu	Hoạt động xây dựng chuyên dụng khác	5400457992-001	05-04-2016
Công Ty TNHH Mtv Đầu Tư Phát Triển Năng Lượng An Việt Lai Châu	Lai Châu	Số 122, Ngõ 4, Phố Đăng Văn Ngữ, Tổ 25 - Phường Đông Phong - Thành Phố Lai Châu - Lai Châu	Sản xuất, truyền tải và phân phối điện	6200088059	04-04-2016
Chi Nhánh Doanh Nghiệp Tư Nhân Nhất Trụ Tỉnh Điện Biên Tại Lai Châu	Lai Châu	Tổ 9 - Phường Quyết Thắng - Thành Phố Lai Châu - Lai Châu	Bán buôn nhiên liệu rắn, lỏng, khí và các sản phẩm liên quan	5600205135-001	04-04-2016
Công Ty TNHH Mtv Hoàng Gia Lc	Lai Châu	Số nhà 43, Phố Trung Dũng, Tổ 22 - Phường Đông Phong - Thành Phố Lai Châu - Lai Châu	Xây dựng nhà các loại	6200087986	01-04-2016
Công Ty Cổ Phần Đầu Tư & Dịch Vụ Lai Châu	Lai Châu	Số nhà 28, đường Nguyễn Trãi - Phường Quyết Tiến - Thành Phố Lai Châu - Lai Châu	Cung cấp dịch vụ ăn uống theo hợp đồng không thường xuyên với khách hàng (phục vụ tiệc, hội họp, đám cưới...)	6200087954	31-03-2016
Văn Phòng Đại Diện Lai Châu Công Ty Cổ Phần Thương Mại Và Tư Vấn Môi Trường Hoàng Anh	Lai Châu	Số nhà 064, đường Đặng Thai Mai - Phường Đông Phong - Thành Phố Lai Châu - Lai Châu	Bán buôn tổng hợp	5700814518-002	22-03-2016
Công Ty TNHH Một Thành Viên Quang Vinh Lai Châu	Lai Châu	Tổ 4A - Phường Tân Phong - Thành Phố Lai Châu - Lai Châu	Xây dựng công trình công ích	6200087866	22-03-2016
Công Ty CP Đầu Tư Xây Dựng Thủy Điện Lai Châu	Lai Châu	Số 262, Tổ 2 - Phường Quyết Tiến - Thành Phố Lai Châu - Lai Châu	Xây dựng công trình kỹ thuật dân dụng khác	6200087859	22-03-2016
Công Ty TNHH Mtv Xuất Nhập Khẩu & Xây Dựng Hải Anh	Lai Châu	SN 048, Tổ 23 - Phường Đông Phong - Thành Phố Lai Châu - Lai Châu	Bán buôn nông, lâm sản nguyên liệu (trừ gỗ, tre, nứa) và động vật sống	6200087802	15-03-2016
Chi Nhánh Công Ty TNHH 1 Thành Viên Quỳnh Phát Tại Lai Châu	Lai Châu	Tổ 18 - Phường Tân Phong - Thành Phố Lai Châu - Lai Châu		5700651359-002	14-03-2016
Công Ty TNHH Phúc An Lai Châu	Lai Châu	Nậm Loỏng 3 - Phường Quyết Thắng - Thành Phố Lai Châu - Lai Châu		6200087792	14-03-2016
Công Ty TNHH Mtv Vận Tải & Thương Mại Minh Quang	Lai Châu	SN 156, đường 19/8, Tổ 2 - Phường Đoàn Kết - Thành Phố Lai Châu - Lai Châu		6200087778	10-03-2016
Công Ty TNHH Mtv Trung Tuấn Anh	Lai Châu	Tổ 5 - Phường Tân Phong - Thành Phố Lai Châu - Lai Châu		6200087760	10-03-2016
Công Ty TNHH Mtv Xuất Nhập Khẩu ô Tô Quang Thanh	Lai Châu	Tổ 22 - Phường Đông Phong - Thành Phố Lai Châu - Lai Châu		6200087753	09-03-2016
Công Ty TNHH Mtv Gia Vinh	Lai Châu	Số nhà 177, đường Trần Phú - Phường Tân Phong - Thành Phố Lai Châu - Lai Châu	Xây dựng nhà các loại	6200087707	04-03-2016
Công Ty TNHH Xd & Tm Lai Châu	Lai Châu	SN 53, Tổ 9 - Phường Tân Phong - Thành Phố Lai Châu - Lai Châu	Xây dựng nhà các loại	6200087721	04-03-2016
Công Ty TNHH Mtv Xây Dựng - Đầu Tư & Thương Mại Quang Minh	Lai Châu	SN 558, đường Trần Hưng Đạo, Tổ 6 - Phường Quyết Tiến - Thành Phố Lai Châu - Lai Châu	Xây dựng nhà các loại	6200087714	04-03-2016
Công Ty TNHH Mtv Vật Tư Xăng Dầu Tây Bắc	Lai Châu	Đội 5, Tổ 5 - Phường Tân Phong - Thành Phố Lai Châu - Lai Châu	Xây dựng nhà các loại	6200087672	26-02-2016
Công Ty TNHH Mtv Xây Dựng Đại Thành	Lai Châu	Tổ 10 - Phường Đoàn Kết - Thành Phố Lai Châu - Lai Châu	Xây dựng nhà các loại	6200087665	23-02-2016
Công Ty TNHH Một Thành Viên Dịch Vụ & Thương Mại Đức Trọng Lc	Lai Châu	Tổ 9 - Phường Tân Phong - Thành Phố Lai Châu - Lai Châu	Bán buôn máy vi tính, thiết bị ngoại vi và phần mềm	6200087626	19-02-2016
Công Ty TNHH Mtv Vận Tải Hùng Anh	Lai Châu	Số nhà 252, đường Lê Duẩn - Phường Tân Phong - Thành Phố Lai Châu - Lai Châu	Vận tải hàng hóa bằng đường bộ	6200087601	04-02-2016
Trung tâm công nghệ thông tin	Lai Châu	Tổ 12 - Phường Tân Phong - Thành Phố Lai Châu - Lai Châu	Viễn thông	6200063569-011	29-01-2016
Hợp tác xã Nhã Phương	Lai Châu	xã Nậm loong- thành phố lai châu - Xã Nậm Loong - Thành Phố Lai Châu - Lai Châu	NÔNG NGHIỆP, LÂM NGHIỆP VÀ THUỶ SẢN	6200087552	25-01-2016
Công Ty TNHH Mtv Giống Vật Tư Tổng Hợp Lai Châu	Lai Châu	SN 326, đường Trần Phú, Tổ 2 - Phường Tân Phong - Thành Phố Lai Châu - Lai Châu	Bán lẻ đồ ngũ kim, sơn, kính và thiết bị lắp đặt khác trong xây dựng trong các cửa hàng chuyên doanh	6200087538	22-01-2016
Trung tâm quan trắc tài nguyên và môi trường	Lai Châu	Phố Võ Thị Sáu, đại lộ Lê Lợi - Phường Tân Phong - Thành Phố Lai Châu - Lai Châu	Hoạt động của công đoàn	6200087520	22-01-2016
Công Ty Cổ Phần Kiến Trúc Xây Dựng & Thương Mại Hoài An	Lai Châu	SN 039, Phố Quyết Tiến - Phường Tân Phong - Thành Phố Lai Châu - Lai Châu	Hoạt động kiến trúc và tư vấn kỹ thuật có liên quan	6200087464	15-01-2016
Công Ty TNHH Minh Phong Bfi	Lai Châu	Số nhà 009, Tổ 2 - Phường Tân Phong - Thành Phố Lai Châu - Lai Châu	Sản xuất sản phẩm khác từ gỗ; sản xuất sản phẩm từ tre, nứa, rơm, rạ và vật liệu tết bện	6200087432	13-01-2016
Công Ty TNHH Một Thành Viên  Tư Vấn Đầu Tư & Xây Dựng Xuân Phú	Lai Châu	Tổ 1 - Phường Quyết Tiến - Thành Phố Lai Châu - Lai Châu	Xây dựng nhà các loại	6200087418	11-01-2016
Công Ty TNHH Một Thành Viên Vàng Bạc Kiều Oanh	Lai Châu	Số nhà 381, Tổ 26 - Phường Đông Phong - Thành Phố Lai Châu - Lai Châu	Bán buôn kim loại và quặng kim loại	6200087337	07-01-2016
Công Ty TNHH Mtv Xây Dựng & Thương Mại Biên Nhung	Lai Châu	Số nhà 307, đường Trần Phú, Tổ 2 - Phường Tân Phong - Thành Phố Lai Châu - Lai Châu	Xây dựng nhà các loại	6200087295	05-01-2016
Công Ty Cổ Phần Nông Nghiệp Sạch Tonkin	Lai Châu	Số 71, đường Lê Duẩn - Phường Tân Phong - Thành Phố Lai Châu - Lai Châu	Trồng trọt, chăn nuôi hỗn hợp	6200087312	05-01-2016
Ban quản lý dự án sở giáo dục và đào tạo	Lai Châu	Tổ 9 - Phường Đoàn Kết - Thành Phố Lai Châu - Lai Châu	Giáo dục và đào tạo	6200087263	04-01-2016
Công Ty TNHH Tmdv Tân Phúc Tiến	Lai Châu	Tổ 18 - Phường Tân Phong - Thành Phố Lai Châu - Lai Châu	Bán lẻ khác trong các cửa hàng kinh doanh tổng hợp	6200087175	26-12-2015
Công Ty TNHH Mtv Thương Mại Đại Minh	Lai Châu	Bản Tả Sín Chải 1 - Xã San Thàng - Thành Phố Lai Châu - Lai Châu	Bán buôn nhiên liệu rắn, lỏng, khí và các sản phẩm liên quan	6200087217	25-12-2015
Công Ty Cổ Phần Thủy Điện Khun Há	Lai Châu	Số nhà 070, Tổ 5 - Phường Đoàn Kết - Thành Phố Lai Châu - Lai Châu	Sản xuất, truyền tải và phân phối điện	6200087168	24-12-2015
Hợp tác xã dệt may thổ cẩm Diễm Kiều	Lai Châu	số 012 đường Hồ Tùng Mậu - Phường Đoàn Kết - Thành Phố Lai Châu - Lai Châu	Dệt	6200087182	24-12-2015
Chi Nhánh Công Ty Trách Nhiệm Hữu Hạn Đăng Trình Tại Lai Châu	Lai Châu	Số 054, phố Nguyễn Tri Phương, Tổ 18 - Phường Tân Phong - Thành Phố Lai Châu - Lai Châu	Bán lẻ máy vi tính, thiết bị ngoại vi, phần mềm và thiết bị viễn thông trong các cửa hàng chuyên doanh	5600192528-001	22-12-2015
Công Ty Cổ Phần Thủy Điện Pa Hạ	Lai Châu	Tổ 3 - Phường Quyết Tiến - Thành Phố Lai Châu - Lai Châu	Xây dựng công trình kỹ thuật dân dụng khác	6200086559	17-12-2015
Công Ty TNHH Mtv Hoàng Thúy Lai Châu	Lai Châu	Tổ 12 - Phường Đoàn Kết - Thành Phố Lai Châu - Lai Châu	Bán phụ tùng và các bộ phận phụ trợ của ô tô và xe có động cơ khác	6200086686	17-12-2015
Công Ty Cổ Phần Thủy Điện Nậm Na 2	Lai Châu	Số 4, đường Trần Hưng Đạo - Phường Đoàn Kết - Thành Phố Lai Châu - Lai Châu	Sản xuất, truyền tải và phân phối điện	6200085876	14-12-2015
Công Ty Cổ Phần Phát Triển Điện Lai Châu	Lai Châu	Tổ 23 - Phường Đông Phong - Thành Phố Lai Châu - Lai Châu	Sản xuất, truyền tải và phân phối điện	6200085749	09-12-2015
Công Ty TNHH Một Thành Viên Qtc Lai Châu	Lai Châu	Tổ 14 - Phường Tân Phong - Thành Phố Lai Châu - Lai Châu	Hoạt động kiến trúc và tư vấn kỹ thuật có liên quan	6200085516	04-12-2015
Công Ty TNHH Một Thành Viên Châu An La	Lai Châu	Số nhà 008, đường Chu Văn An, Tổ 1 - Phường Đoàn Kết - Thành Phố Lai Châu - Lai Châu	Xây dựng nhà các loại	6200085467	27-11-2015
Chi Nhánh Công Ty Cổ Phần Khoáng Sản Và Xây Dựng Hoàng Phát Tại Lai Châu	Lai Châu	Tổ 8 - Phường Quyết Tiến - Thành Phố Lai Châu - Lai Châu	Khai thác quặng kim loại khác không chứa sắt	5200817905-001	25-11-2015
Chi Nhánh Công Ty TNHH Thương Mại Tổng Hợp Và Dịch Vụ Trường Giang Tại Lai Châu	Lai Châu	Tổ 1 - Phường Đoàn Kết - Thành Phố Lai Châu - Lai Châu	Bán buôn ô tô và xe có động cơ khác	5300674841-001	19-11-2015
Công Ty TNHH Một Thành Viên Thương Mại Đình Lực	Lai Châu	Số 277, đường Trần Phú, Tổ 2 - Phường Tân Phong - Thành Phố Lai Châu - Lai Châu	Bán buôn thực phẩm	6200085347	12-11-2015
Công Ty TNHH Mtv Tư Vấn, Xây Dựng & Thương Mại Thái Sơn	Lai Châu	Số nhà 18, ngõ 104, đường Trần Hưng Đạo - Phường Đoàn Kết - Thành Phố Lai Châu - Lai Châu	Khai thác đá, cát, sỏi, đất sét	6200085298	11-11-2015
Hợp tác xã nông nghiệp và dịch vụ tổng hợp Quyết Tiến	Lai Châu	Tổ 7 - Phường Quyết Tiến - Thành Phố Lai Châu - Lai Châu	Nông nghiệp và hoạt động dịch vụ có liên quan	6200085234	02-11-2015
Công Ty TNHH Mtv Xd&Tm Giang Thành Công	Lai Châu	Tổ 9 - Phường Đoàn Kết - Thành Phố Lai Châu - Lai Châu	Khai thác đá, cát, sỏi, đất sét	6200085178	30-10-2015
Công Ty TNHH Mtv Xây Dựng Và Thương Mại Ngọc Anh	Lai Châu	Tổ 15 - Phường Tân Phong - Thành Phố Lai Châu - Lai Châu	Xây dựng nhà các loại	6200085139	28-10-2015
Công Ty Cổ Phần Tht Hoàng Long	Lai Châu	Số 47, đường Nguyễn Chí Thanh, Tổ 6 - Phường Tân Phong - Thành Phố Lai Châu - Lai Châu	Lắp đặt hệ thống điện	6200085058	19-10-2015
Công Ty TNHH Tmdv Đức Anh - Lai Châu	Lai Châu	Tổ 12 - Phường Đoàn Kết - Thành Phố Lai Châu - Lai Châu	Bán buôn đồ dùng khác cho gia đình	6200085001	14-10-2015
Công Ty Cổ Phần Thủy Điện Hoàng Liên Sơn	Lai Châu	Tổ 3 - Phường Quyết Tiến - Thành Phố Lai Châu - Lai Châu	Sản xuất, truyền tải và phân phối điện	6200084960	08-10-2015
Trung Tâm Kinh Doanh Vnpt - Lai Châu - Chi Nhánh Tổng Công Ty Dịch Vụ Viễn Thông	Lai Châu	Tổ 12 - Phường Tân Phong - Thành Phố Lai Châu - Lai Châu	Bán buôn thiết bị và linh kiện điện tử, viễn thông	0106869738-045	08-10-2015
Công Ty Cổ Phần Đại Long Lai Châu	Lai Châu	Số nhà 266, đường Trần Hưng Đạo - Phường Đoàn Kết - Thành Phố Lai Châu - Lai Châu	Sản xuất, truyền tải và phân phối điện	6200084939	07-10-2015
Công Ty TNHH Một Thành Viên Thương Mại & Xây Dựng Long Thành	Lai Châu	Số nhà 029, đường Nguyễn Chí Thanh, Tổ 6 - Phường Tân Phong - Thành Phố Lai Châu - Lai Châu	Bán buôn nhiên liệu rắn, lỏng, khí và các sản phẩm liên quan	6200084907	06-10-2015
Văn Phòng Đại Diện Công Ty TNHH Kiểm Toán Và Định Giá Thăng Long - T.D.K - Tại Lai Châu	Lai Châu	Số 121 Lê Duẩn, Tổ 5 - Phường Tân Phong - Thành Phố Lai Châu - Lai Châu	Hoạt động liên quan đến kế toán, kiểm toán và tư vấn về thuế	0104779158-034	06-10-2015
Công Ty TNHH Một Thành Viên Sản Xuất, Dịch Vụ & Thương Mại Anh Thư	Lai Châu	Số nhà 92, đường Trần Phú, Tổ 14 - Phường Tân Phong - Thành Phố Lai Châu - Lai Châu	Sản xuất linh kiện điện tử	6200084865	01-10-2015
Công Ty TNHH Một Thành Viên Thương Mại & Xây Dựng Thế Kỷ	Lai Châu	Số nhà 048, đường Nguyễn Trãi, Tổ 8 - Phường Quyết Tiến - Thành Phố Lai Châu - Lai Châu	Bán lẻ đồ ngũ kim, sơn, kính và thiết bị lắp đặt khác trong xây dựng trong các cửa hàng chuyên doanh	6200084456	10-09-2015
Trung tâm chữa bệnh giáo dục lao động xã hội thành phố Lai Châu	Lai Châu	Bản Phan Lìn - Xã San Thàng - Thành Phố Lai Châu - Lai Châu	Hoạt động dịch vụ tài chính khác chưa được phân vào đâu (trừ bảo hiểm và bảo hiểm xã hội)	6200084375	04-09-2015
Công Ty CP Dược Phẩm & Thương Mại  Hưng Chi Anh	Lai Châu	Bản Nậm Loỏng 2 - Phường Quyết Thắng - Thành Phố Lai Châu - Lai Châu	Bán lẻ thuốc, dụng cụ y tế, mỹ phẩm và vật phẩm vệ sinh trong các cửa hàng chuyên doanh	6200084311	01-09-2015
Chi Nhánh Công Ty TNHH Thương Mại Và Xây Dựng Tiến Thoại Tại Lai Châu	Lai Châu	Tổ 5 - Phường Tân Phong - Thành Phố Lai Châu - Lai Châu	Xây dựng công trình công ích	1000675928-001	27-08-2015
Công Ty Cổ Phần Tư Vấn Đầu Tư Xây Dựng Thủy Điện	Lai Châu	Tổ 3 - Phường Quyết Tiến - Thành Phố Lai Châu - Lai Châu	Sản xuất, truyền tải và phân phối điện	6200084255	21-08-2015
Công Ty TNHH Một Thành Viên Phòng Khám Đa Khoa Phúc Thịnh	Lai Châu	Tổ 18 - Phường Tân Phong - Thành Phố Lai Châu - Lai Châu	Hoạt động của các phòng khám đa khoa, chuyên khoa và nha khoa	6200084248	20-08-2015
Công Ty TNHH Mtv Thương Mại Và Xây Dựng Châu Giang	Lai Châu	Tổ 1 - Phường Tân Phong - Thành Phố Lai Châu - Lai Châu	Bán lẻ máy vi tính, thiết bị ngoại vi, phần mềm và thiết bị viễn thông trong các cửa hàng chuyên doanh	6200084181	18-08-2015
Công Ty TNHH Một Thành Viên Tân Phát Lc	Lai Châu	Số nhà 14, ngõ 196, đường Trần Hưng Đạo, Tổ 6 - Phường Đoàn Kết - Thành Phố Lai Châu - Lai Châu	Xây dựng nhà các loại	6200084199	17-08-2015
Công Ty TNHH Mtv Tm & Xd Phúc Hà	Lai Châu	Số nhà 009A, Tổ 1 - Phường Đoàn Kết - Thành Phố Lai Châu - Lai Châu	Bán buôn vật liệu, thiết bị lắp đặt khác trong xây dựng	6200084128	12-08-2015
Công Ty TNHH Một Thành Viên Xây Dựng & Thương Mại Bắc Hải Nam	Lai Châu	Số nhà 296, đường Nguyễn Trãi - Phường Quyết Thắng - Thành Phố Lai Châu - Lai Châu	Xây dựng nhà các loại	6200084103	06-08-2015
Công Ty Cổ Phần Thiết Bị Điện Lai Châu	Lai Châu	Số 75, Đường Trần Hưng Đạo - Phường Đoàn Kết - Thành Phố Lai Châu - Lai Châu	Sản xuất, truyền tải và phân phối điện	6200084079	05-08-2015
Doanh Nghiệp Tư Nhân Thơ Thuyên	Lai Châu	Số nhà 092, đường Lê Duẩn, Tổ 1 - Phường Tân Phong - Thành Phố Lai Châu - Lai Châu	Xây dựng nhà các loại	6200084054	31-07-2015
Công Ty TNHH Một Thành Viên Dịch Vụ & Thương Mại Viết Thành	Lai Châu	Tổ 6 - Phường Tân Phong - Thành Phố Lai Châu - Lai Châu	Quảng cáo	6200084008	27-07-2015
Công Ty TNHH Đầu Tư Phát Triển Kỹ Thuật Cây Chanh Đào Tây Bắc	Lai Châu	Số nhà 02, đường Bế Văn Đàn, Tổ 3 - Phường Quyết Tiến - Thành Phố Lai Châu - Lai Châu	Trồng cây ăn quả	6200083981	22-07-2015
Công Ty TNHH Một Thành Viên Agrimac	Lai Châu	Bản Mới - Xã San Thàng - Thành Phố Lai Châu - Lai Châu	Bán buôn máy móc, thiết bị và phụ tùng máy khác	6200083999	22-07-2015
Công Ty TNHH Mtv Xây Dựng Và Thương Mại Hiệp Phát	Lai Châu	Tổ 5 - Phường Quyết Tiến - Thành Phố Lai Châu - Lai Châu	Hoạt động kiến trúc và tư vấn kỹ thuật có liên quan	6200083928	17-07-2015
Công Ty Cổ Phần Đầu Tư Phát Triển Bắc Sơn	Lai Châu	Tổ 23 - Phường Đông Phong - Thành Phố Lai Châu - Lai Châu	Xây dựng nhà các loại	6200083893	16-07-2015
Công Ty TNHH Mtv Đức Hạnh Lai Châu	Lai Châu	Số nhà 160, Đường Trần Hưng Đạo, Tổ 6 - Phường Đoàn Kết - Thành Phố Lai Châu - Lai Châu	Bán buôn vải, hàng may sẵn, giày dép	6200083854	13-07-2015
Ban Bảo vệ chăm sóc sức khỏe cán bộ tỉnh Lai Châu	Lai Châu	Nhà A- Khu hợp Khối - Phường Đông Phong - Thành Phố Lai Châu - Lai Châu	Hoạt động y tế khác	6200083847	10-07-2015
Văn Phòng Đại Diện Công Ty Cổ Phần Tuấn ân Miền Bắc Tại Lai Châu	Lai Châu	Tổ 23 - Phường Đông Phong - Thành Phố Lai Châu - Lai Châu		0104953550-001	09-07-2015
Công Ty Cổ Phần Thủy Điện Nậm Sì Lường 1	Lai Châu	Tổ 3 - Phường Quyết Tiến - Thành Phố Lai Châu - Lai Châu	Sản xuất, truyền tải và phân phối điện	6200083798	09-07-2015
Công Ty Cổ Phần Đầu Tư Lai Châu	Lai Châu	Tổ 15 - Phường Tân Phong - Thành Phố Lai Châu - Lai Châu	Hoạt động hỗ trợ dịch vụ tài chính chưa được phân vào đâu	6200083780	08-07-2015
Công Ty TNHH Mtv Thương Mại Và Dịch Vụ Công Huân	Lai Châu	Số nhà 016, Đường Ngô Quyền - Phường Đoàn Kết - Thành Phố Lai Châu - Lai Châu	Hoạt động dịch vụ công nghệ thông tin và dịch vụ khác liên quan đến máy vi tính	6200083773	08-07-2015
Công Ty TNHH Mtv Đầu Tư Xây Dựng & Xúc Tiến Thương Mại Lai Châu	Lai Châu	Số nhà 196, Tổ 3 - Phường Đoàn Kết - Thành Phố Lai Châu - Lai Châu	Xây dựng công trình kỹ thuật dân dụng khác	6200083766	07-07-2015
Công Ty TNHH Một Thành Viên Kiên Hào	Lai Châu	Số nhà 450, đường Trần Hưng Đạo, Tổ 5 - Phường Quyết Tiến - Thành Phố Lai Châu - Lai Châu	Bán buôn máy vi tính, thiết bị ngoại vi và phần mềm	6200083741	06-07-2015
Công Ty TNHH Mtv Xăng Dầu Lai Châu	Lai Châu	Tổ 9 - Phường Tân Phong - Thành Phố Lai Châu - Lai Châu	Bán buôn nhiên liệu rắn, lỏng, khí và các sản phẩm liên quan	6200083727	03-07-2015
Công Ty TNHH Một Thành Viên  Tư Vấn Xây Dựng Hải Vân	Lai Châu	Tổ 9 - Phường Tân Phong - Thành Phố Lai Châu - Lai Châu	Hoạt động kiến trúc và tư vấn kỹ thuật có liên quan	6200083660	24-06-2015
Công Ty TNHH Tư Vấn Đầu Tư & Xây Dựng Khánh Phương	Lai Châu	Tổ 19 - Phường Tân Phong - Thành Phố Lai Châu - Lai Châu	Hoạt động kiến trúc và tư vấn kỹ thuật có liên quan	6200083614	11-06-2015
